Format Version,1.24,Take Name,Ball_Throw_006,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2025-01-26 06.39.35.123 PM,Capture Start Frame,1398856,Total Frames in Take,1168,Total Exported Frames,1168,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.533333,-0.003318,-0.700103,-0.005792,0.714010,-611.202271,11.016654,605.200439,-643.007385,11.169707,663.837402,-658.762573,11.662575,543.211365,-567.732117,10.604012,543.913513,-575.317505,10.549288,669.923523,-643.229858,11.106756,663.838257,-659.027710,11.718658,543.445862,-567.276245,10.539744,543.919006,-575.240967,10.611481,669.705933,,,,,,,,,,,,,,,,,,,,,
17,0.566667,-0.003609,-0.700030,-0.005905,0.714080,-611.231750,10.993534,605.179138,-643.024719,11.179680,663.822510,-658.804443,11.650621,543.199646,-567.774414,10.540490,543.883362,-575.333984,10.522338,669.895020,-643.262451,11.095611,663.810730,-659.031921,11.721564,543.434875,-567.379333,10.456722,543.857056,-575.256592,10.601316,669.705566,,,,,,,,,,,,,,,,,,,,,
18,0.600000,-0.003282,-0.700112,-0.005849,0.714002,-611.229736,11.011941,605.194214,-643.036316,11.158328,663.830322,-658.788513,11.667496,543.204041,-567.757996,10.605943,543.908325,-575.346619,10.534955,669.918152,-643.264526,11.084730,663.822815,-659.050903,11.731687,543.429749,-567.312805,10.539556,543.920715,-575.263916,10.606742,669.708801,,,,,,,,,,,,,,,,,,,,,
19,0.633333,-0.003232,-0.700130,-0.005808,0.713985,-611.224121,11.015869,605.195312,-643.033630,11.157339,663.829834,-658.779907,11.666178,543.202759,-567.749390,10.616323,543.911499,-575.344116,10.542588,669.920959,-643.257935,11.093931,663.828430,-659.040955,11.722287,543.429260,-567.300598,10.557841,543.926147,-575.267273,10.605320,669.701965,,,,,,,,,,,,,,,,,,,,,
20,0.666667,-0.003655,-0.700000,-0.005863,0.714110,-611.232117,10.989039,605.180481,-643.020081,11.182600,663.826599,-658.810059,11.638718,543.205017,-567.780029,10.528193,543.881104,-575.328857,10.525651,669.893372,-643.254150,11.092347,663.835083,-659.031677,11.714276,543.425049,-567.372803,10.450977,543.852661,-575.253235,10.611211,669.708069,,,,,,,,,,,,,,,,,,,,,
21,0.700000,-0.003398,-0.700099,-0.005804,0.714015,-611.199707,11.021396,605.199036,-643.004028,11.184221,663.836365,-658.760803,11.667489,543.210571,-567.730408,10.597219,543.911560,-575.314087,10.555632,669.921692,-643.226135,11.122483,663.830444,-659.019043,11.722556,543.444641,-567.283936,10.540011,543.921448,-575.241089,10.616729,669.705261,,,,,,,,,,,,,,,,,,,,,
22,0.733333,-0.003342,-0.700134,-0.005830,0.713980,-611.204041,11.022626,605.194031,-643.014282,11.177359,663.828186,-658.758850,11.673972,543.200867,-567.728577,10.607322,543.910889,-575.324951,10.550816,669.920288,-643.239746,11.119474,663.824280,-659.020386,11.723192,543.430115,-567.286316,10.548956,543.919678,-575.253662,10.604265,669.698303,,,,,,,,,,,,,,,,,,,,,
23,0.766667,-0.003675,-0.700105,-0.006017,0.714005,-611.276794,10.987123,605.176514,-643.082214,11.177684,663.813171,-658.836121,11.660014,543.186951,-567.806519,10.526885,543.889954,-575.392883,10.502899,669.900024,-643.268860,11.104601,663.820007,-659.045410,11.724657,543.434814,-567.401245,10.461071,543.864197,-575.368225,10.576093,669.689026,,,,,,,,,,,,,,,,,,,,,
24,0.800000,-0.003395,-0.700135,-0.005865,0.713978,-611.235291,11.017100,605.193298,-643.045593,11.177361,663.827393,-658.789856,11.672622,543.199951,-567.759705,10.594757,543.910278,-575.356445,10.542630,669.919678,-643.256775,11.109863,663.812805,-659.039490,11.735069,543.447571,-567.300293,10.547194,543.927124,-575.274048,10.617595,669.706665,,,,,,,,,,,,,,,,,,,,,
25,0.833333,-0.003330,-0.700120,-0.005852,0.713993,-611.197327,11.018654,605.189819,-643.005310,11.171098,663.825195,-658.754639,11.673654,543.198547,-567.724304,10.605589,543.904907,-575.315796,10.543241,669.914612,-643.230347,11.106457,663.826599,-659.012939,11.730863,543.428162,-567.274658,10.546032,543.911865,-575.242126,10.607077,669.696777,,,,,,,,,,,,,,,,,,,,,
