,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,FKA-Rigid Body 001_Marker 001,FKA-Rigid Body 001_Marker 001,FKA-Rigid Body 001_Marker 001,FKA-Rigid Body 001_Marker 002,FKA-Rigid Body 001_Marker 002,FKA-Rigid Body 001_Marker 002,FKA-Rigid Body 001_Marker 003,FKA-Rigid Body 001_Marker 003,FKA-Rigid Body 001_Marker 003,FKA-Rigid Body 001_Marker 004,FKA-Rigid Body 001_Marker 004,FKA-Rigid Body 001_Marker 004,Unlabeled 1028,Unlabeled 1028,Unlabeled 1028,Unlabeled 1029,Unlabeled 1029,Unlabeled 1029,Unlabeled 1030,Unlabeled 1030,Unlabeled 1030
,ID,2869709FF64611EE597AB3C6E7107EB3,2869709FF64611EE597AB3C6E7107EB3,2869709FF64611EE597AB3C6E7107EB3,2869709FF64611EE597AB3C6E7107EB3,2869709FF64611EE597AB3C6E7107EB3,2869709FF64611EE597AB3C6E7107EB3,2869709FF64611EE597AB3C6E7107EB3,"A2135C42DBFF11EF597AB3C6E71092B3","A2135C42DBFF11EF597AB3C6E71092B3","A2135C42DBFF11EF597AB3C6E71092B3","A2135C41DBFF11EF597AB3C6E71092B3","A2135C41DBFF11EF597AB3C6E71092B3","A2135C41DBFF11EF597AB3C6E71092B3","A2135C40DBFF11EF597AB3C6E71092B3","A2135C40DBFF11EF597AB3C6E71092B3","A2135C40DBFF11EF597AB3C6E71092B3","A2135C43DBFF11EF597AB3C6E71092B3","A2135C43DBFF11EF597AB3C6E71092B3","A2135C43DBFF11EF597AB3C6E71092B3","17F4F921012DBFD11EF","17F4F921012DBFD11EF","17F4F921012DBFD11EF","1804F921012DBFD11EF","1804F921012DBFD11EF","1804F921012DBFD11EF","1814F921012DBFD11EF","1814F921012DBFD11EF","1814F921012DBFD11EF"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
213,7.100000,0.179077,-0.197049,0.946820,-0.180652,-524.863037,63.666798,447.446655,-562.268127,28.454857,491.474945,-452.061096,76.211922,469.873291,-490.073120,102.083664,392.868958,-595.288269,48.041416,435.628052,,,,,,,,,
214,7.133333,0.178834,-0.198630,0.946460,-0.181047,-525.568481,63.771397,447.582001,-563.085571,28.422184,491.499634,-452.611725,76.266060,470.049347,-490.878143,102.424515,393.133179,-595.989197,48.098251,435.691437,,,,,,,,,
215,7.166667,0.176847,-0.195923,0.947625,-0.179849,-525.981323,63.481293,447.804199,-563.674194,28.460293,491.561890,-453.202637,76.389305,470.140717,-490.699402,101.321289,393.695862,-596.663452,47.910942,435.632294,,,,,,,,,
216,7.200000,0.176235,-0.196779,0.947478,-0.180291,-526.717590,63.514946,447.935211,-564.396423,28.405367,491.565125,-454.067902,76.363579,470.332855,-491.456238,101.511665,394.026428,-597.341248,48.025185,435.660614,,,,,,,,,
217,7.233333,0.177073,-0.198418,0.946732,-0.181588,-527.496094,63.825687,447.950867,-565.170837,28.380922,491.721710,-454.703369,76.449562,470.600433,-492.537872,102.491920,393.661591,-597.958618,48.125168,435.804352,,,,,,,,,
218,7.266667,0.175875,-0.197301,0.947194,-0.181561,-528.138489,63.700912,448.014465,-565.888000,28.400982,491.755493,-455.330719,76.228905,470.982147,-493.061615,102.281631,393.699432,-598.583923,47.986301,435.666138,,,,,,,,,
219,7.300000,0.174757,-0.197299,0.947303,-0.182071,-528.713318,63.595764,448.198700,-566.417114,28.417740,491.795471,-455.849243,76.153839,471.296783,-493.626434,102.099419,394.228638,-599.204224,47.828304,435.528870,,,,,,,,,
220,7.333333,0.174329,-0.196929,0.947488,-0.181923,-529.256775,63.662292,448.330902,-567.023865,28.495949,491.905884,-456.472107,76.287529,471.427307,-494.030884,102.132050,394.322845,-599.777039,47.942051,435.665253,,,,,,,,,
221,7.366667,0.173639,-0.197254,0.947665,-0.181306,-529.851013,63.602032,448.409027,-567.824036,28.257565,491.869537,-457.177185,76.218552,471.565277,-494.443024,102.017090,394.371033,-600.338745,48.105465,435.786682,,,,,,,,,
222,7.400000,0.174271,-0.198950,0.946932,-0.182670,-530.519714,63.799129,448.444733,-568.390564,28.342075,491.923950,-457.638763,76.252777,471.734711,-495.442749,102.646431,394.395813,-600.869141,48.055248,435.787933,,,,,,,,,
223,7.433333,0.173661,-0.198241,0.947093,-0.183184,-531.072144,63.815578,448.457977,-568.872131,28.426371,491.969879,-458.386444,76.313507,471.772156,-495.847473,102.656860,394.476562,-601.452026,47.943512,435.654938,,,,,,,,,
224,7.466667,0.172197,-0.196771,0.947859,-0.182190,-531.532593,63.713215,448.666016,-569.644409,28.426538,492.066315,-458.975983,76.424896,471.944336,-495.929565,102.142883,394.846924,-601.987854,48.017548,435.770355,,,,,,,,,
225,7.500000,0.172064,-0.197778,0.947676,-0.182178,-532.103271,63.809269,448.798523,-570.247742,28.436712,492.127747,-459.437012,76.431786,472.145660,-496.652374,102.398224,395.017303,-602.476379,48.228958,435.867004,,,,,,,,,
226,7.533333,0.171841,-0.197599,0.947731,-0.182296,-532.517578,63.842663,448.910278,-570.648254,28.433407,492.190125,-459.851379,76.513657,472.353302,-496.998810,102.398712,395.078156,-602.932983,48.233456,435.955353,,,,,,,,,
227,7.566667,0.171177,-0.198016,0.947846,-0.181870,-532.951050,63.851582,448.995300,-571.077454,28.452518,492.213745,-460.397186,76.232613,472.660095,-497.285370,102.437279,395.150604,-603.369629,48.393978,435.994141,,,,,,,,,
228,7.600000,0.170824,-0.197937,0.947781,-0.182621,-533.457886,63.880085,448.994110,-571.608032,28.482353,492.230621,-460.785675,76.181999,472.928772,-497.854919,102.705551,395.008545,-603.918823,48.153900,435.876068,,,,,,,,,
229,7.633333,0.170820,-0.198891,0.947410,-0.183511,-533.961487,63.917675,449.043274,-572.119263,28.373123,492.221710,-461.170105,76.230003,473.041473,-498.501648,102.897331,395.152405,-604.268738,48.166393,435.893707,,,,,,,,,
230,7.666667,0.170546,-0.198937,0.947405,-0.183743,-534.360535,63.900425,449.087555,-572.468079,28.342361,492.266357,-461.763550,76.200249,473.098602,-498.826324,102.924103,395.204926,-604.585083,48.162819,435.921021,,,,,,,,,
231,7.700000,0.169531,-0.197510,0.948036,-0.182967,-534.649902,63.822887,449.238617,-572.905518,28.376726,492.327911,-462.182739,76.353676,473.168579,-498.826355,102.401329,395.551544,-604.950012,48.265064,435.978699,,,,,,,,,
232,7.733333,0.169305,-0.197331,0.948238,-0.182323,-534.984863,63.867897,449.325134,-573.319336,28.434008,492.444611,-462.503418,76.384018,473.234589,-499.105621,102.420013,395.597534,-605.355835,48.403599,436.039520,,,,,,,,,
233,7.766667,0.169150,-0.197392,0.948347,-0.181832,-535.296509,63.917606,449.382019,-573.698914,28.514687,492.456573,-462.771271,76.422943,473.273499,-499.361450,102.440826,395.661102,-605.731323,48.488644,436.105957,,,,,,,,,
234,7.800000,0.169139,-0.197829,0.948095,-0.182679,-535.642273,63.946293,449.417847,-573.976074,28.553207,492.471771,-463.017609,76.462364,473.334717,-499.838257,102.647430,395.799225,-606.103760,48.284096,436.013214,,,,,,,,,
235,7.833333,0.168565,-0.198038,0.948042,-0.183260,-535.939575,63.935310,449.421570,-574.255737,28.464310,492.372498,-463.494507,76.419243,473.464386,-500.018768,102.676735,395.847321,-606.302246,48.298347,436.007660,,,,,,,,,
236,7.866667,0.168867,-0.198269,0.947762,-0.184177,-536.223389,64.014000,449.375732,-574.442078,28.429832,492.368439,-463.749573,76.440186,473.612915,-500.453186,102.951508,395.642792,-606.481445,48.279770,435.989838,,,,,,,,,
237,7.900000,0.168895,-0.197800,0.947895,-0.183970,-536.416931,64.028900,449.417267,-574.702026,28.481930,492.505035,-463.933899,76.481766,473.593231,-500.636505,102.916908,395.669312,-606.670166,48.275982,435.995941,,,,,,,,,
238,7.933333,0.168869,-0.197837,0.947936,-0.183742,-536.585327,64.016350,449.424835,-574.915710,28.475065,492.523163,-464.099823,76.469376,473.536011,-500.775208,102.887657,395.707855,-606.873474,48.271248,435.988617,,,,,,,,,
239,7.966667,0.168689,-0.197871,0.947970,-0.183694,-536.722717,64.024017,449.440552,-575.088928,28.475876,492.517853,-464.237854,76.463539,473.595062,-500.887024,102.903839,395.724487,-606.984619,48.300400,435.995148,,,,,,,,,
240,8.000000,0.168475,-0.197834,0.948018,-0.183685,-536.785217,64.021332,449.460205,-575.198853,28.457932,492.526764,-464.303772,76.466530,473.654053,-500.925110,102.896637,395.737671,-607.040833,48.309109,436.001678,,,,,,,,,
241,8.033333,0.168425,-0.197770,0.948042,-0.183677,-536.826111,64.032509,449.469513,-575.271606,28.480871,492.526306,-464.326965,76.470070,473.682892,-500.960052,102.916718,395.733490,-607.079895,48.300220,436.018890,,,,,,,,,
242,8.066667,0.168248,-0.196564,0.948432,-0.183120,-536.835510,63.958153,449.441803,-575.318420,28.494530,492.517578,-464.371124,76.462700,473.670837,-500.874390,102.592491,395.622742,-607.103760,48.315922,436.013489,,,,,,,,,
243,8.100000,0.168257,-0.196358,0.948509,-0.182930,-536.857056,63.955612,449.440033,-575.362183,28.516224,492.537872,-464.383972,76.462601,473.657593,-500.897003,102.584274,395.614410,-607.127136,48.332592,436.019653,,,,,,,,,
244,8.133333,0.168216,-0.196322,0.948530,-0.182900,-536.867554,63.964977,449.441742,-575.387329,28.533228,492.539581,-464.383728,76.465225,473.672150,-500.898590,102.603317,395.612091,-607.144470,48.329491,436.015167,,,,,,,,,
245,8.166667,0.168356,-0.197633,0.948119,-0.183491,-536.931519,64.058739,449.483276,-575.407715,28.547689,492.545410,-464.418549,76.480186,473.689575,-501.063171,102.907616,395.756470,-607.167725,48.349682,436.021942,,,,,,,,,
246,8.200000,0.168303,-0.197720,0.948103,-0.183527,-536.951782,64.067970,449.491547,-575.447083,28.539116,492.548401,-464.443878,76.493713,473.697418,-501.066803,102.938568,395.769135,-607.198059,48.345009,436.026764,,,,,,,,,
247,8.233333,0.168295,-0.197826,0.948110,-0.183381,-536.991333,64.084465,449.501923,-575.513062,28.551781,492.568542,-464.468323,76.489479,473.704742,-501.106628,102.953850,395.776764,-607.244202,48.391117,436.034424,,,,,,,,,
248,8.266667,0.168275,-0.197876,0.948102,-0.183390,-537.032288,64.088829,449.504303,-575.555908,28.556068,492.567841,-464.509735,76.476830,473.716583,-501.147583,102.971191,395.777832,-607.276489,48.387066,436.033844,,,,,,,,,
249,8.300000,0.168264,-0.197788,0.948138,-0.183309,-537.047180,64.106514,449.501312,-575.579468,28.569124,492.572144,-464.524780,76.511505,473.708374,-501.153900,102.963844,395.769867,-607.288818,48.428223,436.031250,,,,,,,,,
250,8.333333,0.168254,-0.197725,0.948153,-0.183306,-537.048340,64.109039,449.501404,-575.583801,28.595367,492.566956,-464.522247,76.512367,473.697388,-501.151398,102.962852,395.781036,-607.291992,48.409431,436.031677,,,,,,,,,
251,8.366667,0.168215,-0.197779,0.948162,-0.183240,-537.052856,64.107964,449.516144,-575.587952,28.596127,492.572784,-464.518890,76.484474,473.739288,-501.152100,102.960762,395.791779,-607.299438,48.428570,436.047516,,,,,,,,,
252,8.400000,0.168179,-0.197713,0.948172,-0.183290,-537.067139,64.120476,449.513184,-575.605652,28.607016,492.575104,-464.555756,76.514702,473.726196,-501.158539,102.973480,395.790771,-607.305847,48.433319,436.034668,,,,,,,,,
253,8.433333,0.168191,-0.197718,0.948183,-0.183216,-537.062622,64.121170,449.513031,-575.609314,28.609278,492.582062,-464.528870,76.507561,473.732880,-501.156494,102.968048,395.781189,-607.312866,48.442776,436.032654,,,,,,,,,
254,8.466667,0.168174,-0.197724,0.948169,-0.183299,-537.065186,64.114502,449.506775,-575.596924,28.598074,492.561005,-464.547729,76.519539,473.719147,-501.156097,102.960716,395.791199,-607.316650,48.430309,436.026367,,,,,,,,,
255,8.500000,0.168190,-0.197754,0.948172,-0.183235,-537.065491,64.130409,449.513397,-575.617432,28.609924,492.581696,-464.544373,76.532715,473.709839,-501.152924,102.980087,395.795441,-607.317261,48.448860,436.033264,,,,,,,,,
256,8.533333,0.168206,-0.197726,0.948180,-0.183209,-537.065369,64.136787,449.513000,-575.612610,28.626808,492.585571,-464.535400,76.524483,473.719482,-501.155426,102.985321,395.783844,-607.320984,48.450275,436.032928,,,,,,,,,
257,8.566667,0.168169,-0.197790,0.948169,-0.183232,-537.071289,64.123390,449.513885,-575.607239,28.614519,492.574371,-464.546844,76.507248,473.723846,-501.161743,102.974037,395.802094,-607.324646,48.445381,436.026703,,,,,,,,,
258,8.600000,0.168197,-0.197770,0.948158,-0.183281,-537.076294,64.133560,449.520996,-575.625000,28.619028,492.589539,-464.557251,76.534065,473.717224,-501.169983,102.994812,395.805542,-607.319031,48.443291,436.043579,,,,,,,,,
259,8.633333,0.168201,-0.197661,0.948192,-0.183224,-537.066467,64.138443,449.516876,-575.615234,28.628126,492.592712,-464.551514,76.539841,473.712677,-501.151337,102.979431,395.791077,-607.314575,48.454132,436.039673,,,,,,,,,
260,8.666667,0.168217,-0.197755,0.948168,-0.183231,-537.063660,64.138535,449.521729,-575.605469,28.627972,492.589539,-464.538635,76.533447,473.717316,-501.154358,102.989105,395.803528,-607.321350,48.451035,436.044159,,,,,,,,,
261,8.700000,0.168236,-0.197660,0.948176,-0.183275,-537.078308,64.155128,449.523254,-575.624207,28.637451,492.602448,-464.572632,76.577705,473.706024,-501.169159,102.998299,395.798492,-607.327148,48.465992,436.049561,,,,,,,,,
262,8.733333,0.168236,-0.197683,0.948181,-0.183221,-537.068542,64.146469,449.526367,-575.611389,28.638035,492.605408,-464.550293,76.547638,473.713867,-501.154602,102.991051,395.801331,-607.327698,48.454967,436.050903,,,,,,,,,
263,8.766667,0.168220,-0.197689,0.948188,-0.183196,-537.065613,64.148994,449.529297,-575.605896,28.642099,492.598999,-464.546844,76.553352,473.721771,-501.153107,102.984947,395.808258,-607.324707,48.472195,436.054016,,,,,,,,,
264,8.800000,0.168206,-0.197618,0.948206,-0.183191,-537.070496,64.153908,449.534454,-575.617371,28.657249,492.611877,-464.555695,76.547523,473.736511,-501.155426,102.989983,395.802063,-607.320129,48.470535,436.060883,,,,,,,,,
265,8.833333,0.168162,-0.197529,0.948233,-0.183189,-537.070374,64.151421,449.539398,-575.620483,28.661291,492.620972,-464.548096,76.550247,473.751434,-501.149475,102.977539,395.805420,-607.329468,48.460606,436.050842,,,,,,,,,
266,8.866667,0.168167,-0.197553,0.948229,-0.183180,-537.075500,64.146645,449.538361,-575.614746,28.650249,492.613678,-464.561096,76.541153,473.753143,-501.152740,102.969696,395.803009,-607.330566,48.469856,436.057098,,,,,,,,,
267,8.900000,0.168188,-0.197652,0.948202,-0.183193,-537.075806,64.154259,449.538361,-575.621826,28.651953,492.607269,-464.551697,76.544243,473.749786,-501.162842,102.990387,395.807892,-607.324890,48.476501,436.062561,,,,,,,,,
268,8.933333,0.168213,-0.197578,0.948204,-0.183240,-537.076965,64.162125,449.537933,-575.622498,28.661404,492.614258,-464.551056,76.574600,473.739746,-501.168610,102.993805,395.806030,-607.330627,48.468178,436.059937,,,,,,,,,
269,8.966667,0.168266,-0.197554,0.948215,-0.183161,-537.075806,64.169754,449.539459,-575.614563,28.675636,492.628937,-464.560181,76.568817,473.727570,-501.161346,102.991776,395.798218,-607.329773,48.489391,436.074127,,,,,,,,,
270,9.000000,0.168190,-0.197440,0.948239,-0.183227,-537.079956,64.169861,449.545258,-575.630920,28.683388,492.636383,-464.582184,76.587677,473.727936,-501.156677,102.987015,395.820374,-607.321655,48.470398,436.061646,,,,,,,,,
271,9.033333,0.168163,-0.197438,0.948238,-0.183262,-537.083679,64.178421,449.550079,-575.628357,28.689650,492.636230,-464.571777,76.586075,473.763824,-501.166656,103.003716,395.813660,-607.327881,48.478840,436.061523,,,,,,,,,
272,9.066667,0.168227,-0.197357,0.948231,-0.183326,-537.082031,64.193237,449.550690,-575.634338,28.697412,492.642151,-464.559570,76.630173,473.751953,-501.179932,103.015907,395.805634,-607.321960,48.478050,436.072235,,,,,,,,,
273,9.100000,0.168213,-0.197358,0.948241,-0.183283,-537.071777,64.178345,449.546692,-575.625122,28.685413,492.631622,-464.551147,76.621864,473.738861,-501.164917,102.989555,395.810944,-607.316467,48.473492,436.068207,,,,,,,,,
274,9.133333,0.168270,-0.197514,0.948194,-0.183306,-537.077515,64.188065,449.543549,-575.620789,28.680000,492.632355,-464.559784,76.624237,473.722229,-501.177246,103.019066,395.813538,-607.325195,48.483013,436.068268,,,,,,,,,
275,9.166667,0.168205,-0.197289,0.948258,-0.183280,-537.071289,64.180199,449.543549,-575.627014,28.684404,492.633331,-464.578003,76.643806,473.710907,-501.144470,102.982323,395.812683,-607.320923,48.471634,436.069183,,,,,,,,,
276,9.200000,0.168173,-0.197383,0.948245,-0.183276,-537.082886,64.180580,449.549133,-575.633545,28.687529,492.638947,-464.577362,76.608742,473.745575,-501.165863,102.996864,395.815765,-607.321960,48.480427,436.062714,,,,,,,,,
277,9.233333,0.168223,-0.197404,0.948226,-0.183302,-537.087219,64.196198,449.553802,-575.629639,28.698847,492.651489,-464.572662,76.631798,473.746368,-501.182495,103.018616,395.815521,-607.329163,48.492420,436.068787,,,,,,,,,
278,9.266667,0.168218,-0.197328,0.948246,-0.183288,-537.079102,64.189377,449.550110,-575.636902,28.689363,492.637878,-464.568237,76.640709,473.738281,-501.166534,102.998917,395.808685,-607.320496,48.485218,436.078033,,,,,,,,,
279,9.300000,0.168227,-0.197283,0.948241,-0.183355,-537.078857,64.191521,449.547882,-575.626831,28.695957,492.644775,-464.576263,76.654114,473.726501,-501.167725,103.007431,395.811951,-607.325867,48.467010,436.066772,,,,,,,,,
280,9.333333,0.168278,-0.197351,0.948231,-0.183286,-537.079102,64.201126,449.550690,-575.633423,28.702433,492.657104,-464.562012,76.648270,473.726166,-501.177063,103.019905,395.806610,-607.324585,48.493183,436.077454,,,,,,,,,
281,9.366667,0.168169,-0.197348,0.948257,-0.183250,-537.084412,64.181206,449.553589,-575.634583,28.701939,492.645416,-464.568115,76.592751,473.764771,-501.168793,102.997696,395.810791,-607.325867,48.476246,436.066223,,,,,,,,,
282,9.400000,0.168157,-0.197285,0.948269,-0.183269,-537.084717,64.199051,449.561340,-575.635010,28.722757,492.653442,-464.570251,76.626381,473.775635,-501.171478,103.011124,395.816223,-607.319031,48.499069,436.075745,,,,,,,,,
283,9.433333,0.168144,-0.197294,0.948269,-0.183274,-537.087952,64.193916,449.566559,-575.633057,28.717104,492.650879,-464.585205,76.614540,473.777527,-501.168915,103.002632,395.828003,-607.320374,48.493168,436.083588,,,,,,,,,
284,9.466667,0.168092,-0.197274,0.948268,-0.183346,-537.090881,64.194649,449.555847,-575.633240,28.709831,492.635132,-464.599701,76.635605,473.764984,-501.163666,103.005379,395.827026,-607.329224,48.484138,436.056122,,,,,,,,,
285,9.500000,0.168172,-0.197202,0.948285,-0.183260,-537.086426,64.207870,449.566040,-575.645203,28.730785,492.665802,-464.573029,76.651878,473.765533,-501.166595,103.008209,395.816315,-607.328918,48.500504,436.086517,,,,,,,,,
286,9.533333,0.168168,-0.197245,0.948269,-0.183305,-537.095764,64.203712,449.561646,-575.645813,28.726837,492.657684,-464.596497,76.631493,473.763123,-501.171875,103.017311,395.817627,-607.334656,48.482979,436.077484,,,,,,,,,
287,9.566667,0.168211,-0.197239,0.948262,-0.183305,-537.093933,64.208878,449.562042,-575.642456,28.724951,492.666077,-464.593781,76.650467,473.749634,-501.179382,103.016212,395.818909,-607.329407,48.494259,436.079132,,,,,,,,,
288,9.600000,0.168174,-0.197186,0.948283,-0.183290,-537.084900,64.202049,449.560516,-575.642090,28.720575,492.660004,-464.582428,76.655235,473.748840,-501.160736,103.001312,395.819061,-607.331543,48.484016,436.073975,,,,,,,,,
289,9.633333,0.168196,-0.197189,0.948271,-0.183329,-537.082642,64.208420,449.562103,-575.638306,28.728939,492.667572,-464.571045,76.659576,473.754578,-501.172302,103.018280,395.817505,-607.323914,48.481609,436.073639,,,,,,,,,
290,9.666667,0.168161,-0.197155,0.948295,-0.183274,-537.089539,64.207535,449.562408,-575.644592,28.727945,492.658142,-464.594177,76.659302,473.754700,-501.160370,102.999817,395.818298,-607.332397,48.496628,436.080353,,,,,,,,,
291,9.700000,0.168208,-0.197169,0.948294,-0.183218,-537.090332,64.220444,449.571350,-575.649780,28.742228,492.673706,-464.581207,76.664612,473.762787,-501.168671,103.011307,395.817047,-607.335144,48.515381,436.096375,,,,,,,,,
292,9.733333,0.168231,-0.197159,0.948281,-0.183276,-537.089294,64.223259,449.569489,-575.639954,28.743607,492.679138,-464.581512,76.671371,473.756775,-501.171997,103.022667,395.814484,-607.337524,48.499214,436.087341,,,,,,,,,
293,9.766667,0.168147,-0.197164,0.948312,-0.183188,-537.088440,64.215866,449.581604,-575.644470,28.750824,492.680878,-464.591827,76.634399,473.785522,-501.154785,103.001465,395.834961,-607.324402,48.518337,436.097626,,,,,,,,,
294,9.800000,0.168161,-0.197159,0.948302,-0.183229,-537.082458,64.219315,449.576996,-575.648071,28.753550,492.684296,-464.569916,76.649963,473.774750,-501.162292,103.015800,395.829315,-607.318665,48.506649,436.086273,,,,,,,,,
295,9.833333,0.168186,-0.197146,0.948305,-0.183207,-537.083801,64.218018,449.581238,-575.644958,28.758371,492.690582,-464.567474,76.645683,473.777222,-501.160797,103.011765,395.830322,-607.335693,48.499195,436.095581,,,,,,,,,
296,9.866667,0.168187,-0.197125,0.948301,-0.183248,-537.091675,64.229721,449.580597,-575.642761,28.759897,492.678894,-464.593384,76.675446,473.771729,-501.167725,103.016006,395.833191,-607.330566,48.521641,436.102905,,,,,,,,,
297,9.900000,0.168177,-0.197128,0.948287,-0.183326,-537.083862,64.218040,449.577698,-575.632935,28.746136,492.684021,-464.577209,76.665993,473.775940,-501.166687,103.018158,395.831421,-607.327820,48.489681,436.084137,,,,,,,,,
298,9.933333,0.168153,-0.196989,0.948334,-0.183257,-537.082031,64.229012,449.577820,-575.649780,28.764896,492.695984,-464.588104,76.693550,473.756012,-501.150299,103.006905,395.830902,-607.322693,48.506104,436.083801,,,,,,,,,
299,9.966667,0.168162,-0.197081,0.948312,-0.183262,-537.086426,64.228767,449.577667,-575.647888,28.768747,492.689697,-464.580261,76.672546,473.766937,-501.164032,103.019554,395.832977,-607.326172,48.504807,436.082825,,,,,,,,,
300,10.000000,0.168156,-0.197054,0.948302,-0.183350,-537.090637,64.224884,449.579987,-575.638184,28.757395,492.699890,-464.590729,76.676620,473.779663,-501.173553,103.020813,395.833710,-607.328613,48.489075,436.072845,,,,,,,,,
301,10.033333,0.168194,-0.197004,0.948329,-0.183229,-537.089233,64.235344,449.585510,-575.646423,28.779148,492.696594,-464.582916,76.691574,473.773651,-501.164734,103.007248,395.829895,-607.332092,48.523460,436.105591,,,,,,,,,
302,10.066667,0.168190,-0.197115,0.948297,-0.183280,-537.094604,64.235825,449.584167,-575.636719,28.777929,492.695099,-464.585205,76.669685,473.782135,-501.179749,103.030235,395.837708,-607.338623,48.511993,436.088715,,,,,,,,,
303,10.100000,0.168169,-0.197115,0.948288,-0.183345,-537.093811,64.233467,449.585785,-575.644531,28.768969,492.694916,-464.583008,76.672081,473.792908,-501.180359,103.038063,395.836914,-607.328308,48.497852,436.089600,,,,,,,,,
304,10.133333,0.168182,-0.196979,0.948318,-0.183321,-537.092834,64.239647,449.589966,-575.644226,28.781847,492.706696,-464.590118,76.697289,473.788635,-501.172607,103.022820,395.831635,-607.330444,48.507702,436.101074,,,,,,,,,
305,10.166667,0.168156,-0.197038,0.948305,-0.183350,-537.093445,64.231728,449.583954,-575.647461,28.759586,492.694000,-464.587708,76.696281,473.779419,-501.172791,103.022545,395.837738,-607.339722,48.495716,436.081970,,,,,,,,,
306,10.200000,0.168191,-0.197028,0.948311,-0.183298,-537.090759,64.237907,449.583466,-575.642944,28.774574,492.702423,-464.599792,76.698914,473.758209,-501.162720,103.023827,395.836304,-607.333679,48.509449,436.094513,,,,,,,,,
307,10.233333,0.168217,-0.196992,0.948316,-0.183288,-537.087524,64.244385,449.580017,-575.642456,28.784832,492.702209,-464.584015,76.711678,473.753326,-501.168243,103.025543,395.829010,-607.332397,48.512314,436.090729,,,,,,,,,
308,10.266667,0.168176,-0.196968,0.948336,-0.183249,-537.089417,64.238037,449.591125,-575.647644,28.779728,492.704559,-464.596436,76.712013,473.760529,-501.155792,103.004219,395.851776,-607.341980,48.514214,436.102173,,,,,,,,,
309,10.300000,0.168204,-0.197003,0.948318,-0.183279,-537.095337,64.245064,449.583221,-575.652100,28.786970,492.694824,-464.597443,76.708878,473.756897,-501.171356,103.028442,395.834106,-607.341064,48.513260,436.099731,,,,,,,,,
310,10.333333,0.168209,-0.196900,0.948336,-0.183293,-537.089905,64.245163,449.588654,-575.656067,28.785969,492.712677,-464.594086,76.724922,473.759186,-501.166534,103.016342,395.833771,-607.322754,48.510941,436.106781,,,,,,,,,
311,10.366667,0.168204,-0.196965,0.948317,-0.183322,-537.094666,64.246864,449.589661,-575.648804,28.786955,492.717255,-464.595947,76.708420,473.770905,-501.177002,103.032867,395.836487,-607.332092,48.508408,436.094940,,,,,,,,,
312,10.400000,0.168177,-0.196950,0.948334,-0.183273,-537.091003,64.247467,449.597046,-575.646606,28.787447,492.712311,-464.598755,76.711311,473.783478,-501.161041,103.018532,395.843689,-607.328125,48.526752,436.112305,,,,,,,,,
313,10.433333,0.168219,-0.196993,0.948302,-0.183355,-537.095886,64.257759,449.587799,-575.648682,28.792721,492.711609,-464.591949,76.715309,473.779419,-501.182007,103.053925,395.827362,-607.333557,48.512833,436.098724,,,,,,,,,
314,10.466667,0.168164,-0.196909,0.948342,-0.183287,-537.096619,64.247864,449.592865,-575.655823,28.807274,492.715942,-464.598572,76.696838,473.780396,-501.173553,103.027000,395.841583,-607.327332,48.509533,436.096558,,,,,,,,,
315,10.500000,0.168201,-0.196948,0.948332,-0.183264,-537.097046,64.253052,449.596100,-575.650452,28.794680,492.713654,-464.609375,76.717621,473.771362,-501.170410,103.024017,395.844299,-607.332214,48.532280,436.113953,,,,,,,,,
316,10.533333,0.168212,-0.196898,0.948329,-0.183324,-537.089111,64.248535,449.598633,-575.646973,28.806631,492.724762,-464.582672,76.702469,473.784515,-501.171936,103.034882,395.839264,-607.323303,48.491062,436.109650,,,,,,,,,
317,10.566667,0.168189,-0.196850,0.948345,-0.183313,-537.087097,64.249718,449.598297,-575.639832,28.807051,492.715576,-464.592621,76.715187,473.783691,-501.162354,103.021759,395.841736,-607.324158,48.506252,436.113129,,,,,,,,,
318,10.600000,0.168197,-0.196781,0.948370,-0.183251,-537.089539,64.252350,449.606476,-575.656433,28.822891,492.737732,-464.586487,76.712898,473.787781,-501.161682,103.017639,395.841797,-607.331848,48.504417,436.121948,,,,,,,,,
319,10.633333,0.168184,-0.196812,0.948352,-0.183324,-537.093506,64.255928,449.603638,-575.650146,28.808208,492.725189,-464.600830,76.736320,473.782227,-501.168732,103.025482,395.848907,-607.334106,48.508732,436.112457,,,,,,,,,
